age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,TARGET,ID
42,admin.,married,university.degree,0,0,0,telephone,may,mon,67,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,265
27,blue-collar,single,basic.6y,0,0,0,telephone,may,mon,350,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,266
34,self-employed,single,university.degree,0,1,0,telephone,may,mon,150,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,267
31,student,single,university.degree,,0,0,telephone,may,mon,332,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,268
52,unemployed,married,high.school,,1,0,telephone,may,mon,151,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,271
47,management,divorced,university.degree,0,0,0,telephone,may,mon,89,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,272
49,housemaid,single,high.school,,1,1,telephone,may,mon,110,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,275
50,blue-collar,married,basic.9y,,0,0,telephone,may,mon,463,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,276
34,services,married,high.school,0,0,0,telephone,may,mon,962,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,277
47,technician,single,basic.9y,0,0,0,telephone,may,mon,10,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,279
51,retired,married,professional.course,0,0,0,telephone,may,mon,118,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,280
47,blue-collar,married,basic.6y,0,0,0,telephone,may,mon,92,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,281
56,technician,married,basic.4y,0,1,0,telephone,may,mon,143,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,282
53,admin.,married,basic.9y,0,0,0,telephone,may,mon,189,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,283
36,blue-collar,married,basic.9y,0,1,0,telephone,may,mon,75,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,284
42,blue-collar,divorced,basic.9y,0,1,0,telephone,may,mon,189,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,285
44,blue-collar,divorced,basic.6y,0,0,0,telephone,may,mon,55,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,286
37,admin.,single,high.school,0,1,1,telephone,may,mon,56,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,288
60,blue-collar,married,,,1,0,telephone,may,mon,5,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,289
36,services,married,high.school,0,0,0,telephone,may,mon,225,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,290
42,management,divorced,university.degree,0,1,0,telephone,may,mon,125,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,291
53,technician,divorced,professional.course,,0,1,telephone,may,mon,206,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,293
45,blue-collar,married,basic.4y,0,1,0,telephone,may,mon,164,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,294
37,technician,single,professional.course,0,1,0,telephone,may,mon,98,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,295
47,self-employed,married,professional.course,0,0,0,telephone,may,mon,446,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,296
36,admin.,married,university.degree,0,1,0,telephone,may,mon,120,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,298
35,services,divorced,high.school,0,0,0,telephone,may,mon,122,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,299
38,,married,,,0,0,telephone,may,mon,362,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,300
38,services,single,high.school,,0,0,telephone,may,mon,357,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,301
50,blue-collar,divorced,high.school,,0,1,telephone,may,mon,200,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,302
59,retired,married,professional.course,,0,0,telephone,may,mon,107,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,303
43,,married,,0,1,0,telephone,may,mon,267,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,304
42,admin.,married,high.school,0,1,0,telephone,may,mon,248,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,305
40,admin.,married,basic.6y,,1,0,telephone,may,mon,215,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,306
42,admin.,married,university.degree,0,1,0,telephone,may,mon,261,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,309
41,blue-collar,married,basic.4y,0,1,0,telephone,may,mon,83,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,310
54,management,divorced,university.degree,0,1,0,telephone,may,mon,106,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,311
36,admin.,married,high.school,0,0,0,telephone,may,mon,108,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,313
40,management,married,university.degree,,1,0,telephone,may,mon,358,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,315
33,admin.,divorced,high.school,0,0,0,telephone,may,mon,364,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,317
56,retired,married,basic.6y,0,0,0,telephone,may,mon,136,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,318
42,blue-collar,married,basic.9y,0,0,0,telephone,may,mon,173,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,319
43,services,married,high.school,0,1,0,telephone,may,mon,241,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,320
54,management,single,basic.9y,0,1,0,telephone,may,mon,224,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,321
40,services,married,basic.6y,,0,0,telephone,may,mon,199,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,324
54,technician,married,professional.course,0,1,1,telephone,may,mon,196,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,325
40,housemaid,single,professional.course,0,0,0,telephone,may,mon,111,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,326
26,admin.,single,university.degree,0,1,0,telephone,may,mon,231,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,327
33,admin.,married,high.school,0,0,0,telephone,may,mon,316,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,328
35,blue-collar,married,basic.9y,,0,0,telephone,may,mon,240,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,329
36,admin.,married,high.school,0,0,0,telephone,may,mon,669,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,330
29,services,single,high.school,0,1,0,telephone,may,mon,425,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,331
35,management,married,high.school,0,1,0,telephone,may,mon,174,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,333
46,services,married,high.school,,1,0,telephone,may,mon,313,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,335
49,entrepreneur,married,high.school,0,1,0,telephone,may,mon,135,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,336
42,technician,single,professional.course,,1,0,telephone,may,mon,152,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,337
36,blue-collar,single,high.school,0,1,1,telephone,may,mon,402,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,338
55,blue-collar,married,basic.9y,,1,0,telephone,may,mon,221,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,339
41,management,married,university.degree,,0,0,telephone,may,mon,213,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,340
57,management,married,professional.course,,1,0,telephone,may,mon,144,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,341
49,admin.,married,basic.9y,0,0,0,telephone,may,mon,220,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,343
57,,married,,,1,0,telephone,may,mon,325,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,344
58,blue-collar,divorced,basic.4y,0,1,0,telephone,may,mon,254,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,345
41,blue-collar,single,basic.9y,,1,0,telephone,may,mon,421,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,348
33,entrepreneur,married,university.degree,0,1,0,telephone,may,mon,130,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,349
57,blue-collar,married,basic.4y,0,0,0,telephone,may,mon,164,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,350
48,blue-collar,married,basic.6y,,0,0,telephone,may,mon,174,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,351
55,technician,married,professional.course,0,0,0,telephone,may,mon,113,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,352
38,services,married,high.school,0,1,0,telephone,may,mon,347,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,354
53,admin.,married,university.degree,0,1,0,telephone,may,mon,208,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,355
43,unemployed,single,university.degree,0,0,0,telephone,may,mon,404,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,356
36,blue-collar,single,high.school,0,0,0,telephone,may,mon,396,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,357
32,blue-collar,married,basic.9y,0,0,0,telephone,may,mon,98,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,358
58,entrepreneur,married,basic.4y,0,1,0,telephone,may,mon,350,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,360
40,unemployed,divorced,high.school,,0,0,telephone,may,tue,88,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,361
57,management,married,university.degree,0,1,0,telephone,may,tue,379,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,362
45,technician,married,high.school,0,1,0,telephone,may,tue,168,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,363
42,blue-collar,married,basic.4y,,1,0,telephone,may,tue,190,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,364
46,admin.,married,university.degree,0,1,0,telephone,may,tue,158,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,365
41,self-employed,married,high.school,0,1,0,telephone,may,tue,102,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,367
57,admin.,divorced,basic.9y,0,0,0,telephone,may,tue,306,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,368
49,blue-collar,married,basic.9y,,1,0,telephone,may,tue,64,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,369
37,blue-collar,married,basic.9y,0,0,1,telephone,may,tue,54,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,372
22,blue-collar,single,basic.9y,0,1,0,telephone,may,tue,195,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,374
43,services,married,high.school,0,0,0,telephone,may,tue,202,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,375
41,technician,married,basic.6y,0,1,0,telephone,may,tue,278,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,377
38,admin.,single,university.degree,0,0,0,telephone,may,tue,189,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,378
49,admin.,married,university.degree,0,1,1,telephone,may,tue,18,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,380
30,blue-collar,single,,0,0,0,telephone,may,tue,184,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,381
33,admin.,married,basic.9y,0,1,0,telephone,may,tue,235,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,382
34,management,single,university.degree,0,0,0,telephone,may,tue,290,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,383
59,management,married,basic.4y,,1,1,telephone,may,tue,318,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,385
41,self-employed,married,university.degree,0,0,0,telephone,may,tue,402,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,387
48,housemaid,married,basic.6y,,1,1,telephone,may,tue,501,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,388
28,,single,,,1,1,telephone,may,tue,1201,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,1,389
44,services,married,high.school,0,1,0,telephone,may,tue,1030,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,1,390
59,retired,,university.degree,,0,0,telephone,may,tue,253,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,391
50,management,married,high.school,,0,0,telephone,may,tue,149,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,392
35,admin.,married,university.degree,0,0,0,telephone,may,tue,144,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,393
45,admin.,married,basic.9y,0,0,0,telephone,may,tue,243,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,395
36,technician,married,professional.course,0,0,0,telephone,may,tue,769,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,396
56,services,married,high.school,,0,0,telephone,may,tue,135,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,397
41,self-employed,married,university.degree,0,1,1,telephone,may,tue,442,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,399
42,blue-collar,married,basic.9y,,0,0,telephone,may,tue,199,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,400
52,services,single,high.school,0,0,0,telephone,may,tue,455,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,401
48,services,married,high.school,,,,telephone,may,tue,152,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,402
31,blue-collar,married,high.school,,1,0,telephone,may,tue,124,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,403
36,blue-collar,married,basic.4y,,0,0,telephone,may,tue,43,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,405
52,services,divorced,basic.6y,0,0,0,telephone,may,tue,393,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,407
36,services,married,high.school,0,0,1,telephone,may,tue,140,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,409
42,blue-collar,married,basic.9y,,1,0,telephone,may,tue,326,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,410
41,admin.,married,high.school,0,0,0,telephone,may,tue,483,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,411
55,technician,married,basic.4y,0,0,1,telephone,may,tue,259,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,412
30,blue-collar,married,basic.9y,0,0,0,telephone,may,tue,227,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,413
57,retired,,basic.4y,0,0,0,telephone,may,tue,673,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,414
45,entrepreneur,married,basic.4y,,1,0,telephone,may,tue,576,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,415
39,self-employed,single,basic.9y,,1,1,telephone,may,tue,90,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,417
47,admin.,married,high.school,,0,0,telephone,may,tue,505,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,418
27,services,married,high.school,0,1,0,telephone,may,tue,245,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,419
34,technician,single,university.degree,0,1,0,telephone,may,tue,186,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,420
57,blue-collar,married,basic.4y,,1,0,telephone,may,tue,208,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,421
43,entrepreneur,married,basic.4y,0,0,0,telephone,may,tue,623,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,422
49,blue-collar,married,basic.4y,,0,0,telephone,may,tue,180,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,423
49,blue-collar,married,basic.9y,0,0,0,telephone,may,tue,102,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,426
58,management,married,basic.6y,0,0,0,telephone,may,tue,342,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,427
43,technician,married,professional.course,0,1,0,telephone,may,tue,225,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,428
50,,married,,,1,0,telephone,may,tue,185,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,429
31,services,married,high.school,,0,0,telephone,may,tue,276,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,430
43,self-employed,divorced,university.degree,0,0,0,telephone,may,tue,87,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,431
43,self-employed,married,basic.9y,,0,0,telephone,may,tue,744,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,432
30,self-employed,single,university.degree,0,1,0,telephone,may,tue,262,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,433
27,services,single,professional.course,0,1,1,telephone,may,tue,271,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,434
51,services,married,,,0,0,telephone,may,tue,141,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,435
37,technician,married,professional.course,0,1,0,telephone,may,tue,198,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,436
46,housemaid,married,basic.9y,0,1,0,telephone,may,tue,150,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,437
46,management,married,,0,1,0,telephone,may,tue,149,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,440
40,technician,married,professional.course,,0,1,telephone,may,tue,264,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,441
32,blue-collar,divorced,basic.9y,,0,0,telephone,may,tue,309,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,443
45,management,married,university.degree,0,1,0,telephone,may,tue,140,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,444
34,admin.,married,basic.9y,0,0,0,telephone,may,tue,175,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,445
47,blue-collar,married,,,0,0,telephone,may,tue,136,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,446
42,technician,married,professional.course,0,0,0,telephone,may,tue,1623,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,1,447
57,technician,married,basic.4y,,0,1,telephone,may,tue,50,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,448
57,technician,married,basic.4y,,0,0,telephone,may,tue,101,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,449
38,blue-collar,married,basic.4y,0,0,1,telephone,may,tue,144,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,450
57,technician,married,basic.4y,,0,0,telephone,may,tue,238,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,451
28,student,single,basic.9y,,1,0,telephone,may,tue,354,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,452
60,management,married,university.degree,0,0,0,telephone,may,tue,451,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,453
48,admin.,married,university.degree,0,1,0,telephone,may,tue,159,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,454
47,technician,married,professional.course,0,1,0,telephone,may,tue,170,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,455
51,management,married,professional.course,,1,0,telephone,may,tue,141,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,457
48,unemployed,single,basic.4y,0,1,0,telephone,may,tue,112,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,458
54,housemaid,married,basic.4y,0,0,0,telephone,may,tue,262,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,459
40,blue-collar,married,basic.6y,0,0,1,telephone,may,tue,53,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,460
44,admin.,single,basic.9y,,0,0,telephone,may,tue,134,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,461
42,technician,divorced,high.school,0,0,0,telephone,may,tue,204,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,462
32,services,married,high.school,0,0,0,telephone,may,tue,162,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,465
44,admin.,married,high.school,0,1,1,telephone,may,tue,177,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,466
39,management,married,basic.6y,,0,0,telephone,may,tue,27,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,467
57,management,married,professional.course,,1,0,telephone,may,tue,699,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,468
42,management,married,university.degree,0,0,0,telephone,may,tue,1677,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,1,470
42,technician,single,professional.course,,,,telephone,may,tue,529,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,471
31,admin.,divorced,high.school,0,0,0,telephone,may,tue,47,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,473
29,admin.,married,university.degree,,1,0,telephone,may,tue,379,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,474
57,blue-collar,divorced,basic.4y,0,0,0,telephone,may,tue,30,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,475
39,blue-collar,married,basic.4y,,0,0,telephone,may,tue,114,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,478
57,retired,married,university.degree,0,0,0,telephone,may,tue,116,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,479
41,management,married,,,0,0,telephone,may,tue,448,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,480
38,services,married,high.school,0,1,0,telephone,may,tue,169,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,482
54,management,married,basic.6y,,1,1,telephone,may,tue,381,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,485
36,admin.,married,university.degree,0,,,telephone,may,tue,176,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,486
35,technician,married,professional.course,0,1,0,telephone,may,tue,278,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,488
56,technician,married,,0,1,0,telephone,may,tue,174,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,490
34,technician,married,university.degree,0,1,0,telephone,may,tue,226,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,491
41,unemployed,married,basic.9y,,0,0,telephone,may,tue,111,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,492
41,services,married,basic.9y,0,0,0,telephone,may,tue,157,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,493
36,blue-collar,married,basic.9y,,0,0,telephone,may,tue,46,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,494
32,admin.,single,university.degree,,,,telephone,may,tue,49,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,495
31,services,married,high.school,,,,telephone,may,tue,374,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,496
53,admin.,married,professional.course,0,1,0,telephone,may,tue,233,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,499
51,admin.,married,basic.6y,,1,0,telephone,may,tue,531,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,500
33,admin.,married,basic.9y,0,,,telephone,may,tue,80,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,502
33,admin.,married,basic.9y,0,0,0,telephone,may,tue,198,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0,503
